transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00125,SLB04,Hasthampatti,Salem,04-05-2024,1838.09,SUCCESS,TRANSFER,8025,"",IDBI BANK,620014
TXN00438,SLB02,Gugai,Salem,01-05-2024,3044.29,FAILURE,DEPOSIT,5785,Insufficient Balance,IDBI BANK,618013
TXN00323,SLB02,Gugai,Salem,03-05-2024,3970.28,SUCCESS,TRANSFER,4396,"",IDBI BANK,632048
TXN00527,CHB01,T Nagar,Chennai,03-05-2024,590.35,FAILURE,WITHDRAWAL,2715,Insufficient Balance,IDBI BANK,622401
TXN00147,SLB04,Hasthampatti,Salem,04-05-2024,1596.79,SUCCESS,TRANSFER,3369,"",IDBI BANK,625139
TXN00169,SLB02,Gugai,Salem,05-05-2024,4108.69,SUCCESS,DEPOSIT,4115,"",IDBI BANK,616426
TXN00625,MDB03,Thirunagar,Madurai,02-05-2024,3891.17,FAILURE,DEPOSIT,6876,Exceeded Limit,IDBI BANK,606717
TXN00060,CHB02,Velachery,Chennai,07-05-2024,4148.47,SUCCESS,WITHDRAWAL,1406,"",IDBI BANK,611755
TXN00333,MDB01,Anna Nagar,Madurai,02-05-2024,2380.48,SUCCESS,DEPOSIT,1595,"",IDBI BANK,626018
TXN00573,SLB04,Hasthampatti,Salem,05-05-2024,4517.8,FAILURE,WITHDRAWAL,3346,Invalid Account,IDBI BANK,611820
TXN00176,SLB03,Seelanaickenpatti,Salem,06-05-2024,3870.55,SUCCESS,WITHDRAWAL,7242,"",IDBI BANK,624345
TXN00402,CHB01,T Nagar,Chennai,01-05-2024,1705.87,FAILURE,WITHDRAWAL,3527,Exceeded Limit,IDBI BANK,620754
TXN00392,SLB04,Hasthampatti,Salem,05-05-2024,2642.02,FAILURE,TRANSFER,1154,Network Error,IDBI BANK,605419
TXN00177,CHB02,Velachery,Chennai,04-05-2024,612.61,SUCCESS,TRANSFER,6374,"",IDBI BANK,614508
TXN00001,MDB01,Anna Nagar,Madurai,01-05-2024,3836.98,SUCCESS,DEPOSIT,4657,"",IDBI BANK,609145
TXN00034,SLB04,Hasthampatti,Salem,04-05-2024,4387.27,SUCCESS,DEPOSIT,2612,"",IDBI BANK,603973
TXN00483,MDB01,Anna Nagar,Madurai,02-05-2024,1504.33,FAILURE,TRANSFER,1752,Exceeded Limit,IDBI BANK,604518
TXN00343,MDB01,Anna Nagar,Madurai,04-05-2024,1880.63,SUCCESS,WITHDRAWAL,9233,"",IDBI BANK,620381
TXN00086,SLB03,Seelanaickenpatti,Salem,03-05-2024,4518.62,SUCCESS,DEPOSIT,3267,"",IDBI BANK,609885
TXN00375,CHB02,Velachery,Chennai,06-05-2024,1027.92,SUCCESS,WITHDRAWAL,4974,"",IDBI BANK,613403
TXN00423,SLB03,Seelanaickenpatti,Salem,04-05-2024,4029.21,FAILURE,TRANSFER,8912,Invalid Account,IDBI BANK,631206
TXN00183,SLB02,Gugai,Salem,07-05-2024,2132.09,SUCCESS,TRANSFER,7018,"",IDBI BANK,635683
TXN00536,SLB03,Seelanaickenpatti,Salem,02-05-2024,4266.85,FAILURE,TRANSFER,2009,Network Error,IDBI BANK,606338
TXN00354,SLB03,Seelanaickenpatti,Salem,06-05-2024,786.92,SUCCESS,DEPOSIT,2130,"",IDBI BANK,630938
TXN00224,CHB02,Velachery,Chennai,03-05-2024,1387.72,SUCCESS,TRANSFER,3504,"",IDBI BANK,604939
TXN00653,MDB03,Thirunagar,Madurai,02-05-2024,2356.95,FAILURE,TRANSFER,9397,Network Error,IDBI BANK,610549
TXN00684,SLB02,Gugai,Salem,05-05-2024,2926.79,FAILURE,DEPOSIT,8069,Technical Error,IDBI BANK,627570
TXN00253,CHB01,T Nagar,Chennai,03-05-2024,4628.28,SUCCESS,WITHDRAWAL,3273,"",IDBI BANK,630744
TXN00184,MDB03,Thirunagar,Madurai,01-05-2024,2291.63,SUCCESS,DEPOSIT,3001,"",IDBI BANK,629801
TXN00138,SLB04,Hasthampatti,Salem,03-05-2024,1944.76,SUCCESS,DEPOSIT,3634,"",IDBI BANK,621615
TXN00077,MDB03,Thirunagar,Madurai,02-05-2024,4129.53,SUCCESS,DEPOSIT,1400,"",IDBI BANK,603029
TXN00390,SLB04,Hasthampatti,Salem,01-05-2024,2178.73,FAILURE,WITHDRAWAL,8520,Technical Error,IDBI BANK,615939
TXN00199,MDB01,Anna Nagar,Madurai,03-05-2024,2420.44,SUCCESS,TRANSFER,5176,"",IDBI BANK,624531
TXN00098,CHB02,Velachery,Chennai,07-05-2024,591.71,SUCCESS,DEPOSIT,4908,"",IDBI BANK,608273
TXN00611,CHB02,Velachery,Chennai,01-05-2024,2036.11,FAILURE,TRANSFER,5783,Technical Error,IDBI BANK,634209
TXN00673,SLB02,Gugai,Salem,02-05-2024,846.9,FAILURE,TRANSFER,5600,Network Error,IDBI BANK,609847
TXN00630,CHB01,T Nagar,Chennai,02-05-2024,4831.14,FAILURE,TRANSFER,9418,Insufficient Balance,IDBI BANK,624721
TXN00189,CHB01,T Nagar,Chennai,03-05-2024,4054.93,SUCCESS,DEPOSIT,6304,"",IDBI BANK,601035
TXN00658,MDB03,Thirunagar,Madurai,06-05-2024,3128.76,FAILURE,TRANSFER,6971,Invalid Account,IDBI BANK,628070
TXN00345,CHB02,Velachery,Chennai,04-05-2024,1189.34,SUCCESS,TRANSFER,7121,"",IDBI BANK,627253
TXN00432,MDB03,Thirunagar,Madurai,05-05-2024,3155.76,FAILURE,TRANSFER,3194,Invalid Account,IDBI BANK,607725
TXN00327,MDB03,Thirunagar,Madurai,06-05-2024,2655.86,SUCCESS,DEPOSIT,9824,"",IDBI BANK,617769
TXN00330,SLB04,Hasthampatti,Salem,01-05-2024,3565.36,SUCCESS,DEPOSIT,1084,"",IDBI BANK,636068
TXN00306,CHB01,T Nagar,Chennai,04-05-2024,1102.71,SUCCESS,WITHDRAWAL,6992,"",IDBI BANK,626428
TXN00158,SLB04,Hasthampatti,Salem,07-05-2024,2934.57,SUCCESS,TRANSFER,2121,"",IDBI BANK,615386
TXN00406,SLB04,Hasthampatti,Salem,04-05-2024,4006.26,FAILURE,TRANSFER,4977,Technical Error,IDBI BANK,634152
TXN00243,CHB02,Velachery,Chennai,02-05-2024,4241.05,SUCCESS,TRANSFER,3712,"",IDBI BANK,628684
TXN00597,SLB02,Gugai,Salem,01-05-2024,1096.3,FAILURE,TRANSFER,1960,Network Error,IDBI BANK,606797
TXN00699,CHB01,T Nagar,Chennai,02-05-2024,890.79,FAILURE,WITHDRAWAL,7544,Invalid Account,IDBI BANK,625897
TXN00534,SLB04,Hasthampatti,Salem,04-05-2024,4526.95,FAILURE,WITHDRAWAL,2493,Technical Error,IDBI BANK,625397
TXN00294,CHB01,T Nagar,Chennai,06-05-2024,3969.6,SUCCESS,WITHDRAWAL,4453,"",IDBI BANK,627302
TXN00324,SLB04,Hasthampatti,Salem,03-05-2024,3022.19,SUCCESS,TRANSFER,5480,"",IDBI BANK,618861
TXN00207,CHB02,Velachery,Chennai,07-05-2024,1144.63,SUCCESS,TRANSFER,7566,"",IDBI BANK,604561
TXN00014,CHB02,Velachery,Chennai,05-05-2024,4443.65,SUCCESS,WITHDRAWAL,4483,"",IDBI BANK,632718
TXN00675,MDB01,Anna Nagar,Madurai,04-05-2024,3538.53,FAILURE,WITHDRAWAL,4452,Technical Error,IDBI BANK,610568
TXN00061,MDB03,Thirunagar,Madurai,07-05-2024,4688.67,SUCCESS,TRANSFER,5065,"",IDBI BANK,617486
TXN00497,SLB04,Hasthampatti,Salem,05-05-2024,720.28,FAILURE,WITHDRAWAL,5262,Network Error,IDBI BANK,602037
TXN00570,SLB03,Seelanaickenpatti,Salem,03-05-2024,3135.07,FAILURE,WITHDRAWAL,2929,Exceeded Limit,IDBI BANK,603518
TXN00164,SLB03,Seelanaickenpatti,Salem,04-05-2024,1648.97,SUCCESS,DEPOSIT,8622,"",IDBI BANK,618851
TXN00304,SLB02,Gugai,Salem,02-05-2024,3125.05,SUCCESS,DEPOSIT,1828,"",IDBI BANK,618439
TXN00368,SLB04,Hasthampatti,Salem,04-05-2024,1171.48,SUCCESS,WITHDRAWAL,4012,"",IDBI BANK,635254
TXN00055,SLB02,Gugai,Salem,06-05-2024,4909.09,SUCCESS,DEPOSIT,8239,"",IDBI BANK,636155
TXN00322,SLB03,Seelanaickenpatti,Salem,05-05-2024,2678.81,SUCCESS,DEPOSIT,5571,"",IDBI BANK,636575
TXN00480,CHB01,T Nagar,Chennai,02-05-2024,706.92,FAILURE,WITHDRAWAL,7274,Network Error,IDBI BANK,611729
TXN00478,MDB03,Thirunagar,Madurai,01-05-2024,2748.25,FAILURE,TRANSFER,3734,Invalid Account,IDBI BANK,610310
TXN00106,SLB02,Gugai,Salem,06-05-2024,2847.86,SUCCESS,TRANSFER,5425,"",IDBI BANK,635270
TXN00453,CHB01,T Nagar,Chennai,06-05-2024,4027.5,FAILURE,WITHDRAWAL,1266,Insufficient Balance,IDBI BANK,610354
TXN00671,MDB03,Thirunagar,Madurai,04-05-2024,4877.03,FAILURE,DEPOSIT,9460,Exceeded Limit,IDBI BANK,623128
TXN00583,CHB01,T Nagar,Chennai,03-05-2024,3700.0,FAILURE,DEPOSIT,7147,Invalid Account,IDBI BANK,635045
TXN00280,SLB04,Hasthampatti,Salem,02-05-2024,4983.64,SUCCESS,WITHDRAWAL,9047,"",IDBI BANK,613119
TXN00541,CHB02,Velachery,Chennai,01-05-2024,2405.19,FAILURE,TRANSFER,8133,Network Error,IDBI BANK,609692
TXN00015,SLB04,Hasthampatti,Salem,02-05-2024,1691.96,SUCCESS,DEPOSIT,9830,"",IDBI BANK,617220
TXN00594,MDB03,Thirunagar,Madurai,04-05-2024,3823.43,FAILURE,DEPOSIT,1751,Insufficient Balance,IDBI BANK,609070
TXN00585,MDB01,Anna Nagar,Madurai,04-05-2024,2499.41,FAILURE,DEPOSIT,9966,Invalid Account,IDBI BANK,631091
TXN00648,MDB01,Anna Nagar,Madurai,03-05-2024,4041.01,FAILURE,WITHDRAWAL,2417,Invalid Account,IDBI BANK,628684
TXN00229,SLB03,Seelanaickenpatti,Salem,01-05-2024,3401.0,SUCCESS,DEPOSIT,9307,"",IDBI BANK,625198
TXN00502,CHB02,Velachery,Chennai,05-05-2024,2449.2,FAILURE,TRANSFER,7471,Exceeded Limit,IDBI BANK,601933
TXN00549,SLB03,Seelanaickenpatti,Salem,03-05-2024,4292.81,FAILURE,TRANSFER,2609,Network Error,IDBI BANK,608808
TXN00328,MDB03,Thirunagar,Madurai,02-05-2024,991.52,SUCCESS,TRANSFER,4920,"",IDBI BANK,615890
TXN00206,CHB02,Velachery,Chennai,03-05-2024,3662.14,SUCCESS,WITHDRAWAL,6567,"",IDBI BANK,623005
TXN00010,SLB03,Seelanaickenpatti,Salem,04-05-2024,3360.58,SUCCESS,WITHDRAWAL,3664,"",IDBI BANK,624261
TXN00668,CHB02,Velachery,Chennai,05-05-2024,4584.77,FAILURE,WITHDRAWAL,7358,Exceeded Limit,IDBI BANK,629796
TXN00495,SLB03,Seelanaickenpatti,Salem,04-05-2024,1692.54,FAILURE,DEPOSIT,2481,Network Error,IDBI BANK,619938
TXN00011,SLB02,Gugai,Salem,06-05-2024,1701.4,SUCCESS,TRANSFER,2169,"",IDBI BANK,611216
TXN00421,SLB03,Seelanaickenpatti,Salem,04-05-2024,2583.78,FAILURE,TRANSFER,9199,Network Error,IDBI BANK,622608
TXN00457,MDB01,Anna Nagar,Madurai,01-05-2024,1460.4,FAILURE,DEPOSIT,3174,Technical Error,IDBI BANK,614824
TXN00513,SLB02,Gugai,Salem,04-05-2024,670.84,FAILURE,DEPOSIT,4811,Technical Error,IDBI BANK,614340
TXN00269,SLB02,Gugai,Salem,04-05-2024,3614.31,SUCCESS,WITHDRAWAL,9507,"",IDBI BANK,617480
TXN00484,SLB03,Seelanaickenpatti,Salem,07-05-2024,4301.81,FAILURE,WITHDRAWAL,2415,Technical Error,IDBI BANK,629934
TXN00508,SLB02,Gugai,Salem,01-05-2024,1934.95,FAILURE,DEPOSIT,1480,Invalid Account,IDBI BANK,603840
TXN00291,MDB03,Thirunagar,Madurai,07-05-2024,854.87,SUCCESS,DEPOSIT,5496,"",IDBI BANK,608204
TXN00128,MDB01,Anna Nagar,Madurai,02-05-2024,512.04,SUCCESS,WITHDRAWAL,8699,"",IDBI BANK,619088
TXN00461,MDB01,Anna Nagar,Madurai,05-05-2024,3425.09,FAILURE,WITHDRAWAL,6753,Network Error,IDBI BANK,609921
TXN00529,MDB01,Anna Nagar,Madurai,04-05-2024,4740.99,FAILURE,DEPOSIT,8113,Network Error,IDBI BANK,603510
TXN00672,SLB04,Hasthampatti,Salem,07-05-2024,2669.5,FAILURE,TRANSFER,1108,Technical Error,IDBI BANK,609108
TXN00448,MDB03,Thirunagar,Madurai,06-05-2024,2364.01,FAILURE,WITHDRAWAL,2237,Insufficient Balance,IDBI BANK,626402
TXN00591,CHB01,T Nagar,Chennai,01-05-2024,4258.54,FAILURE,TRANSFER,9095,Network Error,IDBI BANK,605904
TXN00136,MDB01,Anna Nagar,Madurai,07-05-2024,3903.21,SUCCESS,WITHDRAWAL,9502,"",IDBI BANK,628982
TXN00512,MDB03,Thirunagar,Madurai,05-05-2024,3036.23,FAILURE,TRANSFER,4084,Exceeded Limit,IDBI BANK,635529
TXN00075,SLB04,Hasthampatti,Salem,06-05-2024,1461.66,SUCCESS,WITHDRAWAL,3780,"",IDBI BANK,605558
TXN00209,SLB03,Seelanaickenpatti,Salem,02-05-2024,2165.24,SUCCESS,TRANSFER,6314,"",IDBI BANK,605568
TXN00633,MDB01,Anna Nagar,Madurai,07-05-2024,4695.72,FAILURE,TRANSFER,5934,Exceeded Limit,IDBI BANK,636056
TXN00411,SLB04,Hasthampatti,Salem,07-05-2024,4205.91,FAILURE,TRANSFER,3230,Invalid Account,IDBI BANK,621016
TXN00281,CHB02,Velachery,Chennai,07-05-2024,833.23,SUCCESS,DEPOSIT,8292,"",IDBI BANK,605754
TXN00587,MDB01,Anna Nagar,Madurai,06-05-2024,2841.39,FAILURE,TRANSFER,3247,Exceeded Limit,IDBI BANK,606876
TXN00132,CHB02,Velachery,Chennai,07-05-2024,1884.25,SUCCESS,TRANSFER,5728,"",IDBI BANK,628781
TXN00299,SLB02,Gugai,Salem,07-05-2024,2167.43,SUCCESS,TRANSFER,2739,"",IDBI BANK,620914
TXN00103,MDB03,Thirunagar,Madurai,07-05-2024,3579.17,SUCCESS,DEPOSIT,1672,"",IDBI BANK,622755
TXN00661,CHB02,Velachery,Chennai,06-05-2024,3229.82,FAILURE,WITHDRAWAL,3293,Technical Error,IDBI BANK,612874
TXN00028,SLB03,Seelanaickenpatti,Salem,04-05-2024,4548.26,SUCCESS,WITHDRAWAL,2982,"",IDBI BANK,616247
TXN00198,SLB02,Gugai,Salem,04-05-2024,2025.19,SUCCESS,WITHDRAWAL,7532,"",IDBI BANK,627263
TXN00649,SLB04,Hasthampatti,Salem,07-05-2024,3473.25,FAILURE,WITHDRAWAL,3561,Technical Error,IDBI BANK,614410
TXN00638,SLB02,Gugai,Salem,06-05-2024,3261.65,FAILURE,TRANSFER,4994,Insufficient Balance,IDBI BANK,621033
TXN00118,MDB03,Thirunagar,Madurai,01-05-2024,4246.83,SUCCESS,WITHDRAWAL,4727,"",IDBI BANK,623651
TXN00052,CHB01,T Nagar,Chennai,06-05-2024,2989.51,SUCCESS,WITHDRAWAL,5616,"",IDBI BANK,613804
TXN00369,SLB02,Gugai,Salem,07-05-2024,1514.05,SUCCESS,TRANSFER,3365,"",IDBI BANK,630345
TXN00504,CHB01,T Nagar,Chennai,05-05-2024,3286.29,FAILURE,DEPOSIT,5835,Exceeded Limit,IDBI BANK,627001
TXN00695,CHB01,T Nagar,Chennai,03-05-2024,1497.97,FAILURE,DEPOSIT,1618,Exceeded Limit,IDBI BANK,626257
TXN00295,MDB01,Anna Nagar,Madurai,04-05-2024,4500.49,SUCCESS,TRANSFER,5745,"",IDBI BANK,619799
TXN00376,SLB02,Gugai,Salem,05-05-2024,1947.27,SUCCESS,WITHDRAWAL,7236,"",IDBI BANK,630557
TXN00659,CHB01,T Nagar,Chennai,03-05-2024,1607.79,FAILURE,DEPOSIT,8145,Invalid Account,IDBI BANK,623560
TXN00135,MDB03,Thirunagar,Madurai,01-05-2024,910.97,SUCCESS,TRANSFER,1339,"",IDBI BANK,617663
TXN00278,SLB04,Hasthampatti,Salem,03-05-2024,3423.02,SUCCESS,DEPOSIT,2858,"",IDBI BANK,601699
TXN00033,SLB04,Hasthampatti,Salem,02-05-2024,924.47,SUCCESS,TRANSFER,8062,"",IDBI BANK,623220
TXN00080,CHB02,Velachery,Chennai,06-05-2024,3594.3,SUCCESS,DEPOSIT,7965,"",IDBI BANK,614342
TXN00252,CHB01,T Nagar,Chennai,03-05-2024,4688.72,SUCCESS,TRANSFER,6493,"",IDBI BANK,609572
TXN00542,MDB03,Thirunagar,Madurai,03-05-2024,4598.62,FAILURE,DEPOSIT,2425,Exceeded Limit,IDBI BANK,636462
TXN00477,MDB01,Anna Nagar,Madurai,03-05-2024,3705.45,FAILURE,TRANSFER,2262,Exceeded Limit,IDBI BANK,629832
TXN00340,MDB01,Anna Nagar,Madurai,02-05-2024,4917.58,SUCCESS,WITHDRAWAL,6301,"",IDBI BANK,616257
TXN00669,CHB01,T Nagar,Chennai,06-05-2024,1958.32,FAILURE,TRANSFER,9542,Invalid Account,IDBI BANK,617257
TXN00173,MDB03,Thirunagar,Madurai,07-05-2024,1240.45,SUCCESS,WITHDRAWAL,5835,"",IDBI BANK,622199
TXN00449,MDB03,Thirunagar,Madurai,06-05-2024,4713.51,FAILURE,WITHDRAWAL,8449,Exceeded Limit,IDBI BANK,621450
TXN00172,SLB04,Hasthampatti,Salem,02-05-2024,1403.58,SUCCESS,TRANSFER,6994,"",IDBI BANK,634790
TXN00116,SLB02,Gugai,Salem,01-05-2024,3745.78,SUCCESS,WITHDRAWAL,2958,"",IDBI BANK,635119
TXN00614,MDB03,Thirunagar,Madurai,01-05-2024,3907.17,FAILURE,DEPOSIT,3018,Exceeded Limit,IDBI BANK,629976
TXN00693,SLB02,Gugai,Salem,01-05-2024,1465.06,FAILURE,WITHDRAWAL,6544,Technical Error,IDBI BANK,603412
TXN00127,MDB02,K.K. Nagar,Madurai,03-05-2024,3471.93,SUCCESS,DEPOSIT,4929,"",IDBI BANK,611392
TXN00031,SLB01,Fairlands,Salem,05-05-2024,1571.02,SUCCESS,TRANSFER,8953,"",IDBI BANK,614041
TXN00372,SLB01,Fairlands,Salem,05-05-2024,3760.63,SUCCESS,DEPOSIT,1844,"",IDBI BANK,617594
TXN00070,SLB01,Fairlands,Salem,06-05-2024,4643.47,SUCCESS,TRANSFER,6143,"",IDBI BANK,608168
TXN00387,CHB05,Tambaram,Chennai,05-05-2024,2351.02,FAILURE,DEPOSIT,9673,Invalid Account,IDBI BANK,635111
TXN00027,MDB05,Tallakulam,Madurai,04-05-2024,4839.63,SUCCESS,TRANSFER,4295,"",IDBI BANK,620429
TXN00518,MDB04,Simmakkal,Madurai,07-05-2024,3376.7,FAILURE,WITHDRAWAL,6198,Network Error,IDBI BANK,636830
TXN00676,MDB04,Simmakkal,Madurai,01-05-2024,1596.52,FAILURE,DEPOSIT,3639,Network Error,IDBI BANK,633597
TXN00326,SLB01,Fairlands,Salem,03-05-2024,4798.91,SUCCESS,DEPOSIT,6674,"",IDBI BANK,628992
TXN00133,CHB04,Guindy,Chennai,06-05-2024,1868.41,SUCCESS,WITHDRAWAL,5460,"",IDBI BANK,632799
TXN00318,CHB04,Guindy,Chennai,03-05-2024,2384.51,SUCCESS,WITHDRAWAL,4340,"",IDBI BANK,626895
TXN00012,MDB02,K.K. Nagar,Madurai,02-05-2024,2580.17,SUCCESS,WITHDRAWAL,4598,"",IDBI BANK,621253
TXN00089,SLB05,Ammapet,Salem,06-05-2024,587.89,SUCCESS,TRANSFER,7232,"",IDBI BANK,631260
TXN00074,CHB04,Guindy,Chennai,07-05-2024,3109.93,SUCCESS,TRANSFER,6279,"",IDBI BANK,630474
TXN00065,MDB05,Tallakulam,Madurai,04-05-2024,3557.83,SUCCESS,TRANSFER,6425,"",IDBI BANK,601809
TXN00140,CHB03,Adyar,Chennai,03-05-2024,1954.73,SUCCESS,WITHDRAWAL,9431,"",IDBI BANK,600076
TXN00320,MDB02,K.K. Nagar,Madurai,05-05-2024,1962.72,SUCCESS,TRANSFER,8837,"",IDBI BANK,634438
TXN00413,MDB02,K.K. Nagar,Madurai,03-05-2024,2192.25,FAILURE,WITHDRAWAL,6980,Insufficient Balance,IDBI BANK,636953
TXN00662,SLB01,Fairlands,Salem,06-05-2024,839.3,FAILURE,DEPOSIT,9309,Insufficient Balance,IDBI BANK,626551
TXN00316,MDB04,Simmakkal,Madurai,02-05-2024,2859.05,SUCCESS,TRANSFER,7229,"",IDBI BANK,609685
TXN00187,CHB03,Adyar,Chennai,07-05-2024,1163.99,SUCCESS,TRANSFER,1046,"",IDBI BANK,618172
TXN00260,CHB05,Tambaram,Chennai,05-05-2024,2782.97,SUCCESS,TRANSFER,1333,"",IDBI BANK,625589
TXN00563,SLB01,Fairlands,Salem,03-05-2024,4947.62,FAILURE,TRANSFER,6327,Invalid Account,IDBI BANK,617115
TXN00548,MDB02,K.K. Nagar,Madurai,01-05-2024,3855.87,FAILURE,WITHDRAWAL,7102,Insufficient Balance,IDBI BANK,622143
TXN00407,CHB04,Guindy,Chennai,02-05-2024,1124.78,FAILURE,WITHDRAWAL,5397,Exceeded Limit,IDBI BANK,609564
TXN00686,MDB05,Tallakulam,Madurai,01-05-2024,2414.7,FAILURE,WITHDRAWAL,8817,Network Error,IDBI BANK,605494
TXN00586,MDB02,K.K. Nagar,Madurai,02-05-2024,3628.36,FAILURE,TRANSFER,1152,Invalid Account,IDBI BANK,627583
TXN00226,MDB05,Tallakulam,Madurai,03-05-2024,4389.11,SUCCESS,TRANSFER,6179,"",IDBI BANK,609894
TXN00554,SLB01,Fairlands,Salem,03-05-2024,3670.85,FAILURE,WITHDRAWAL,7035,Exceeded Limit,IDBI BANK,633104
TXN00469,CHB03,Adyar,Chennai,02-05-2024,679.22,FAILURE,DEPOSIT,7520,Technical Error,IDBI BANK,618776
TXN00355,CHB03,Adyar,Chennai,04-05-2024,1309.92,SUCCESS,DEPOSIT,7887,"",IDBI BANK,624541
TXN00650,CHB04,Guindy,Chennai,07-05-2024,4088.68,FAILURE,TRANSFER,5832,Network Error,IDBI BANK,619534
TXN00599,SLB05,Ammapet,Salem,01-05-2024,4381.59,FAILURE,TRANSFER,3140,Exceeded Limit,IDBI BANK,631990
TXN00465,CHB05,Tambaram,Chennai,05-05-2024,2792.85,FAILURE,TRANSFER,7418,Invalid Account,IDBI BANK,603577
TXN00367,MDB04,Simmakkal,Madurai,01-05-2024,4875.31,SUCCESS,TRANSFER,7244,"",IDBI BANK,634372
TXN00637,SLB05,Ammapet,Salem,07-05-2024,3884.6,FAILURE,TRANSFER,1144,Insufficient Balance,IDBI BANK,622676
TXN00629,MDB05,Tallakulam,Madurai,06-05-2024,3215.24,FAILURE,TRANSFER,4170,Invalid Account,IDBI BANK,629414
TXN00293,CHB05,Tambaram,Chennai,06-05-2024,4559.0,SUCCESS,WITHDRAWAL,1674,"",IDBI BANK,601860
TXN00301,CHB03,Adyar,Chennai,04-05-2024,4388.74,SUCCESS,WITHDRAWAL,5067,"",IDBI BANK,610467
TXN00581,MDB02,K.K. Nagar,Madurai,03-05-2024,4982.63,FAILURE,WITHDRAWAL,6885,Network Error,IDBI BANK,610806
TXN00056,MDB04,Simmakkal,Madurai,05-05-2024,543.51,SUCCESS,DEPOSIT,3442,"",IDBI BANK,635756
TXN00616,MDB04,Simmakkal,Madurai,07-05-2024,3133.04,FAILURE,TRANSFER,3903,Technical Error,IDBI BANK,611381
TXN00271,SLB01,Fairlands,Salem,01-05-2024,1975.64,SUCCESS,WITHDRAWAL,6021,"",IDBI BANK,629224
TXN00009,MDB02,K.K. Nagar,Madurai,07-05-2024,1802.25,SUCCESS,DEPOSIT,4814,"",IDBI BANK,606620
TXN00067,MDB04,Simmakkal,Madurai,03-05-2024,3778.45,SUCCESS,WITHDRAWAL,8149,"",IDBI BANK,633517
TXN00317,MDB02,K.K. Nagar,Madurai,01-05-2024,3076.57,SUCCESS,TRANSFER,2800,"",IDBI BANK,612504
TXN00436,SLB05,Ammapet,Salem,01-05-2024,4394.85,FAILURE,DEPOSIT,8939,Network Error,IDBI BANK,612788
TXN00490,CHB05,Tambaram,Chennai,04-05-2024,3653.81,FAILURE,WITHDRAWAL,8511,Insufficient Balance,IDBI BANK,606264
TXN00342,MDB05,Tallakulam,Madurai,01-05-2024,1676.99,SUCCESS,WITHDRAWAL,4871,"",IDBI BANK,604072
TXN00680,MDB02,K.K. Nagar,Madurai,05-05-2024,3468.42,FAILURE,WITHDRAWAL,3747,Invalid Account,IDBI BANK,629719
TXN00174,CHB04,Guindy,Chennai,01-05-2024,1133.41,SUCCESS,DEPOSIT,7511,"",IDBI BANK,636525
TXN00038,MDB05,Tallakulam,Madurai,07-05-2024,566.41,SUCCESS,DEPOSIT,4872,"",IDBI BANK,610900
TXN00020,MDB05,Tallakulam,Madurai,07-05-2024,1700.71,SUCCESS,TRANSFER,6573,"",IDBI BANK,607311
TXN00357,MDB05,Tallakulam,Madurai,02-05-2024,3440.9,SUCCESS,WITHDRAWAL,2943,"",IDBI BANK,611697
TXN00422,CHB04,Guindy,Chennai,01-05-2024,1829.44,FAILURE,DEPOSIT,2901,Network Error,IDBI BANK,622829
TXN00153,CHB03,Adyar,Chennai,06-05-2024,2628.39,SUCCESS,WITHDRAWAL,7325,"",IDBI BANK,609969
TXN00442,CHB04,Guindy,Chennai,03-05-2024,2068.6,FAILURE,DEPOSIT,8193,Insufficient Balance,IDBI BANK,615529
TXN00325,CHB05,Tambaram,Chennai,06-05-2024,2944.36,SUCCESS,WITHDRAWAL,6654,"",IDBI BANK,609600
TXN00079,MDB05,Tallakulam,Madurai,02-05-2024,3732.56,SUCCESS,WITHDRAWAL,9099,"",IDBI BANK,626192
TXN00239,CHB05,Tambaram,Chennai,01-05-2024,3407.11,SUCCESS,WITHDRAWAL,9331,"",IDBI BANK,623713
TXN00544,SLB01,Fairlands,Salem,04-05-2024,1173.39,FAILURE,TRANSFER,2641,Insufficient Balance,IDBI BANK,636877
TXN00468,MDB02,K.K. Nagar,Madurai,07-05-2024,2619.57,FAILURE,DEPOSIT,1273,Technical Error,IDBI BANK,604426
TXN00374,CHB04,Guindy,Chennai,02-05-2024,4412.63,SUCCESS,WITHDRAWAL,5967,"",IDBI BANK,601005
TXN00007,MDB04,Simmakkal,Madurai,05-05-2024,1061.72,SUCCESS,WITHDRAWAL,2291,"",IDBI BANK,636179
TXN00162,SLB05,Ammapet,Salem,06-05-2024,4066.34,SUCCESS,DEPOSIT,3868,"",IDBI BANK,605176
TXN00148,CHB05,Tambaram,Chennai,05-05-2024,3858.32,SUCCESS,DEPOSIT,2143,"",IDBI BANK,618105
TXN00574,CHB04,Guindy,Chennai,03-05-2024,3339.65,FAILURE,DEPOSIT,6134,Insufficient Balance,IDBI BANK,600309
TXN00466,CHB04,Guindy,Chennai,04-05-2024,1007.35,FAILURE,WITHDRAWAL,2163,Technical Error,IDBI BANK,600791
TXN00201,CHB03,Adyar,Chennai,07-05-2024,1085.52,SUCCESS,DEPOSIT,6400,"",IDBI BANK,608011
TXN00146,MDB02,K.K. Nagar,Madurai,04-05-2024,4696.94,SUCCESS,WITHDRAWAL,9337,"",IDBI BANK,617920
